2459096.317	3.684
2459100.324	4.43
2459100.326	4.18
2459100.611	4.12
2459102.321	3.511
2459103.366	3.7
2459104.366	3.99
2459105.321	4.098
2459105.323	4.15
2459106.367	4.17
2459107.278	3.438
2459107.317	3.39
2459109.335	3.86
2459110.31	3.98
2459111.289	4.173
2459111.324	4.23
2459112.433	3.53
2459112.572	3.51
2459113.299	3.29
2459115.295	4.01
2459115.418	4.019
2459120.304	3.926
2459124.334	3.59
2459127.263	4.197
2459127.537	4.243
2459133.596	3.896
2459145.237	3.432
2459145.239	3.429
2459148.284	4.09
2459148.286	4.092
2459150.507	3.437
2459158.4	4.01
2459159.251	4.114
2459160.201	4.071
2459160.274	3.59
2459160.324	3.978
2459161.226	3.363
2459161.323	3.44
2459161.445	3.26
2459161.485	3.543
2459162.247	3.41
2459163.277	3.51
2459168.287	3.47
2459168.646	3.916
2459168.648	3.904
2459172.265	3.21
2459174.274	3.66
2459177.317	3.21
2459183.346	3.57
2459184.201	3.756
2459185.513	4.064
2459191.349	4.117
2459192.323	3.89
2459197.29	3.79
2459201.229	3.952
2459201.23	3.97
2459201.231	3.945
2459202.278	4
2459202.325	4.165
2459204.227	3.35
2459209.244	3.23
2459215.203	3.44
2459216.209	3.731
2459223.235	4.041
2459225.277	3.409
2459226.254	3.554
2459240.231	4.159
2459258.664	3.598
2459258.666	3.607
2459259.688	3.819
2459268.246	3.399
2459270.68	3.966
2459293.925	4.137
2459317.901	3.689
2459325.427	4.107
2459330.473	4.051
2459346.876	4.105
2459347.864	4.141
2459348.869	3.461
2459357.772	4.087
2459363.48	4.178
2459363.76	4.193
2459364.754	3.546
2459366.427	3.743
2459366.759	3.836
2459368.767	4.174
2459370.769	3.509
2459371.739	3.711
2459372.47	3.451
2459375.447	3.552
2459375.761	3.429
2459376.733	3.634
2459378.765	4.128
2459380.743	3.641
2459381.718	3.541
2459382.741	3.785
2459385.975	3.9215
2459385.975	4.0148
2459385.975	3.9528
2459385.975	3.9567
2459385.976	3.9858
2459385.976	3.9063
2459385.976	3.9375
2459385.976	3.9289
2459385.976	3.9225
2459385.976	3.8926
2459385.976	3.9602
2459385.976	3.9184
2459385.976	3.8823
2459385.976	3.9759
2459385.976	3.7991
2459385.977	3.8791
2459385.977	3.874
2459385.977	3.9244
2459385.977	3.9267
2459385.977	3.9016
2459385.977	4.0019
2459385.977	3.9705
2459385.977	3.879
2459385.977	3.8269
2459397.704	3.55
2459398.684	3.793
2459399.727	3.998
2459404.732	3.916
2459413.703	3.498
2459420.929	4.1686
2459420.929	4.5796
2459420.929	3.704
2459420.93	3.9757
2459420.93	3.9731
2459420.93	3.7611
2459420.93	4.131
2459420.93	4.5082
2459420.93	4.4956
2459420.93	3.7846
2459420.931	3.9303
2459420.931	4.1544
2459420.931	3.9702
2459420.931	3.8055
2459420.931	3.8623
2459420.931	3.7485
2459420.932	3.7664
2459420.932	4.2017
2459420.932	3.9892
2459420.932	3.9866
2459421.867	3.6792
2459421.868	4.4235
2459421.868	3.7838
2459421.868	4.441
2459421.868	4.1362
2459421.868	4.1481
2459421.868	3.9708
2459421.868	4.6094
2459421.868	4.4357
2459421.869	3.9727
2459421.869	4.321
2459421.869	4.2563
2459421.869	4.3739
2459421.869	4.2846
2459421.869	3.7027
2459421.869	4.1526
2459421.869	3.8551
2459421.869	4.3622
2459421.87	3.8504
2459421.87	3.8307
2459421.87	3.436
2459421.87	4.0916
2459422.942	4.6106
2459422.942	4.3455
2459422.942	4.7036
2459422.942	4.1303
2459422.942	4.1744
2459422.942	4.515
2459422.944	4.4256
2459422.944	4.0744
2459422.944	4.6436
2459422.944	4.3494
2459422.944	4.3605
2459423.941	3.8166
2459423.942	3.898
2459423.942	3.8603
2459423.942	3.8224
2459423.942	3.9158
2459423.942	3.9316
2459423.942	3.9356
2459423.942	3.2746
2459423.942	4.2691
2459423.943	3.4675
2459423.943	3.2676
2459423.943	4.0143
2459423.943	3.9191
2459423.943	4.016
2459423.943	3.502
2459423.944	3.7678
2459423.944	3.8809
2459423.944	3.4604
2459424.475	3.464
2459424.905	4.017
2459424.905	4.1185
2459424.906	4.0198
2459424.906	4.0392
2459424.906	4.0888
2459424.906	4.0517
2459424.906	4.014
2459424.906	4.048
2459424.906	4.1185
2459424.906	4.0677
2459424.906	4.0837
2459424.906	4.1308
2459424.907	4.0603
2459424.907	4.1019
2459424.907	4.096
2459424.907	3.9976
2459424.907	4.0728
2459424.907	4.1276
2459424.907	4.1601
2459424.907	4.0897
2459424.907	4.07
2459424.907	4.0751
2459424.908	4.1318
2459424.908	4.0669
2459424.908	4.1611
2459426.73	3.6073
2459426.73	4.1891
2459426.73	3.5641
2459426.73	4.0614
2459426.73	4.3088
2459426.731	3.5731
2459426.731	3.9246
2459426.731	4.0508
2459426.731	4.102
2459426.731	3.8105
2459426.731	3.8194
2459426.731	3.8589
2459426.731	3.9275
2459426.731	4.0984
2459426.732	3.9866
2459426.732	3.9649
2459426.732	4.0635
2459426.732	3.974
2459426.732	3.9924
2459426.732	3.9998
2459426.732	4.0892
2459426.748	4.002
2459427.96	4.4122
2459427.96	4.4283
2459427.96	4.4849
2459427.96	4.4078
2459427.96	4.4743
2459427.96	4.3868
2459427.96	4.4674
2459427.96	4.4967
2459427.96	4.4499
2459427.961	4.4438
2459427.961	4.4739
2459427.961	4.4581
2459427.961	4.4039
2459427.961	4.4769
2459427.961	4.3845
2459427.961	4.4197
2459427.961	4.3013
2459427.961	4.3527
2459427.962	4.4292
2459427.962	4.447
2459427.962	4.4036
2459427.962	4.469
2459427.962	4.4594
2459427.962	4.3866
2459427.962	4.4388
2459428.621	4.069
2459428.732	4.0513
2459428.732	4.0372
2459428.732	4.1023
2459428.733	4.1845
2459428.733	4.1122
2459428.733	4.1685
2459428.733	4.1116
2459428.733	4.0937
2459428.733	4.0689
2459428.733	4.1014
2459428.733	4.2183
2459428.733	4.0966
2459428.733	4.1903
2459428.734	4.0548
2459428.734	4.2192
2459428.734	4.1632
2459428.734	4.1243
2459428.734	4.1736
2459428.734	4.1397
2459428.734	4.1698
2459428.734	4.202
2459428.734	4.1548
2459428.735	4.1472
2459428.735	4.1337
